id	prefLabel_nl	prefLabel_en	altLabels	prefLabel_enSource	prefLabel_enSource_desc	definition	confidence	definitionSource	definitionSource_desc	definitionLanguage	definitionSource_url	definitionSource_url_alt	web_verification	
https://digitaalerfgoed.poolparty.biz/globalise/c394552e-bb40-4dc5-9501-a242a541bf43	Steenwerk	stonework		aat	Getty AAT English label	"Aardewerk, steengoed."	high	wnt	IVDNT historical Dutch dictionary	nl	https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M066343			
https://digitaalerfgoed.poolparty.biz/globalise/d6e4b0dd-e71b-440d-887b-52f7086174f5	Aarde (pigment)	earth (pigment)		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Aarde is een term voor pigmenten die als basis dienen voor kleurstof.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/fb7e37c8-9be0-42ca-b15d-3b59fa60996a	Bandeliermaat	bandolier measure		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Aan lederen schouderriem hangende afsluitbare kruitkokers of -maten	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/6f294c35-f171-41e9-b15b-9ae9aee7a9cc	Brandglas	burning glass		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Aan eene of aan beide zijden bol geslepen glas (lens), dat de er op vallende zonnestralen breekt en in één punt doet samenkomen, zoodat dat daar ontstaande hitte in staat is iets te doen ontbranden."	high	wnt	IVDNT historical Dutch dictionary	nl	https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M011289			
https://digitaalerfgoed.poolparty.biz/globalise/6a4c826b-e0d1-42e2-834d-a6beed610f90	bulletje	young bull		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A young male bovine animal, typically a calf or half-grown bull. The term appears in VOC documents in contexts of livestock trade, gifts to local potentates, and provisions for Company personnel."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/70ca9cf7-0e59-47f8-94d1-92042781db18	kabriet	kid (young goat)		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A young goat, traded and transported as livestock by the VOC for provisions and fresh meat supply. The term appears in inventories and shipping documents alongside other animals like cattle, chickens, and pigs, and was used both for victuals and as gifts."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/5b3e314c-f5fe-40ff-b2ca-4ba4d538bf5c	kindslaaf	child slave		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A young enslaved person, typically a child used for domestic labor or trade in the colonial system"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/c84e6076-03fb-42bf-878c-b2806309f4d4	schijtgeel	brown yellow		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A yellow pigment or colorant used in trade, appearing in various grades (light and brown varieties) and typically measured by weight in pounds. Often listed alongside other pigments such as ochre, umber, and vermilion in VOC commodity records."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/dbd756dc-f390-4dd3-8e71-573bcb8ef5f5	goudglit	gold litharge		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A yellow or reddish lead oxide compound used primarily as a pigment in painting and possibly in assaying or metalworking processes. Listed among painter's supplies, pigments, and assaying equipment in VOC inventories."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/c0067753-e383-4c26-9366-ed1b35b4edc9	mastikot	massicot		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A yellow lead oxide pigment used in painting and as a drying agent in oil-based paints. Consistently appears in lists of painting supplies and materials alongside other pigments like vermilion, red lead (minium), and Spanish green."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/84617ab4-1ad1-4645-95b1-71fb11b5c1cf	bankbrief	bank note		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A written financial instrument or promissory note issued by a bank, representing a specified sum of money that could be presented for payment, transferred to others, or deposited. These documents required proper dating and acknowledgment of receipt (quittering) to be valid for transactions."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/1cac74a4-e8c7-410c-8c5f-8e558be33940	schrijfpasser	writing compass		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A writing compass or divider used for technical drawing and navigation purposes, typically with a round head, listed among navigational and cartographic instruments in VOC ship inventories and supply requisitions."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/24b0d6e0-8ca0-498a-b57f-1cac63a448fe	trielje	trijp		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woolen textile fabric, typically dyed in colors such as blue, red, or black, used for military garments and uniforms in VOC trade. Often mentioned alongside other textiles like laken (cloth) and saai (serge) in provisioning records for officers and garrisons."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M070339&lemmodern=trielje		
https://digitaalerfgoed.poolparty.biz/globalise/395c9351-af96-49c9-be91-89989aefa663	droget	drugget		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woolen textile fabric, often mixed with linen or silk, traded by the VOC. Referenced in various qualities including 'Haarlem drugget' and 'woolen drugget', typically measured and priced by the ell (unit of length)."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M015136&lemmodern=droget		
https://digitaalerfgoed.poolparty.biz/globalise/649e8ab4-362b-4045-9c02-c0f5e3c7e885	kruitdeken	powder blanket		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	A woolen or hair cloth cover used in artillery service to protect gunpowder from moisture and sparks. These textiles were stored with ammunition supplies and could deteriorate or rot when exposed to poor conditions.	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/68a67ee8-cd0c-4d3f-a690-8309b8d809dc	dopguts	hollow gouge		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking tool with a curved or hollowed cutting edge, used by carpenters and shipwrights for shaping and hollowing wood. Frequently listed among carpenter's tools alongside chisels, planes, drills, and saws in VOC inventories."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/bcd68171-a180-4469-a646-bd5821d3b5f4	klauwbeitel	claw chisel		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking tool with a curved or clawed cutting edge, used for carving, shaping wood, or removing waste material between cuts"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/75a7ca8c-ab5d-4110-8cd9-0ba432788707	spanschaaf	drawknife		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking tool with a blade and two handles, used for shaving or smoothing wood by drawing it toward the user"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/ee6a1f62-2557-40e7-a603-7da86d626e46	trekbeitel	drawknife		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	A woodworking tool with a blade and two handles used for shaping wood by pulling towards the user	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/1ac79344-d1e5-4d5f-8a93-b69ec03673ec	timmermanssnik	carpenter's adze		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking tool used by carpenters and shipwrights, consisting of a curved blade set at right angles to the handle, used for shaping wood"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/deb33680-a2ed-42cd-91fa-5b9a559d192c	handschaaf	hand plane		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking tool consisting of a flat base with a protruding blade, used for smoothing and shaping wood surfaces by hand. Frequently listed among carpenter's and cooper's tools in VOC inventories, sometimes specified as a cooper's hand plane (kuijpers handschaaf) or noted with or without its blade (bijtel)."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M023896&lemmodern=handschaaf		
https://digitaalerfgoed.poolparty.biz/globalise/ae53890c-586d-4b9e-bfd9-7911ddee19fd	houtzaag	saw (for wood) / sawmill		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	A woodworking saw or sawmill facility used by the VOC for cutting timber. References indicate both hand saws as tools among carpentry equipment and larger sawmill structures (houtzaag moolen) requiring inspection and maintenance.	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/d8d4f3cd-0e3d-4dc9-93f4-a4245448ac41	staartschaaf	rabbet plane		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking plane used by carpenters, coopers, and shipwrights for cutting rabbets or grooves, typically listed among carpenter's and joiner's tools in VOC inventories alongside chisels, saws, and other woodworking implements."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/140fe0e9-9ad7-4550-b528-934ba9889ab7	voorloperschaaf	jack plane		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking plane tool used for preliminary smoothing and straightening of timber, listed among carpenter's workshop equipment in VOC inventories, preceding finer finishing work."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/7149759e-e058-4ff1-9334-967ec1357884	houwbeitel	mortising chisel		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking chisel used for mortising and heavy carpentry work, recorded in VOC ship equipment inventories alongside other workshop tools at the company's equipage wharf and facilities."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/ecf4287e-65eb-42a7-980a-b38864cd0c44	kantbeitel	corner chisel		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking chisel designed for cutting or shaping corners and edges, listed among carpentry tools in VOC inventories and valued as trade goods or ship equipment."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M030117&lemmodern=kantbeitel		
https://digitaalerfgoed.poolparty.biz/globalise/c8ab7798-1436-457f-970d-15edad2f2062	timmermansbijl	carpenter's axe		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A woodworking axe used by ship's carpenters and timber workers aboard VOC vessels and in shipyards. Frequently listed among ship's tools and equipment inventories, sometimes recorded in quantities suggesting standard equipment for vessels and repair work."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/213ba60f-0c5f-4476-9161-233e0238e922	kanonbok	cannon carriage		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden wheeled mount or carriage used to support and move cannons, typically listed among artillery equipment in military inventories and valued as a significant piece of ordnance infrastructure."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/af5ad801-b57c-4a4d-917b-83846c4d54f7	rampaardwiel	rammer wheel		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden wheel or disc used in gunpowder preparation, likely part of a ramming or grinding mechanism for compacting or processing gunpowder. Found among the equipment under the constable's charge, suggesting its use in ammunition preparation aboard VOC ships."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/14eef072-0169-49e4-b79f-ae59c905c9b0	stelwig	quoin		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden wedge used for artillery and mortar positioning, specifically for adjusting the elevation angle of cannons and mortars. Listed among military ammunition and artillery equipment in VOC inventories."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/08346134-c380-4578-9369-0d2d6cc82b31	salpeterbalie	saltpeter tub		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden tub used in VOC saltpeter houses and powder mills for processing saltpeter during gunpowder production, listed in inventories alongside other equipment such as drying tables, mortars, and carrying vessels."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/2456a320-2f45-423e-a471-19f09b2dff0e	moskuil	moss tub		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden tub or bucket used aboard VOC ships, likely for cleaning or washing purposes. Frequently listed among ship equipment and tools, often noted as damaged or unserviceable."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M040175&lemmodern=moskuil		
https://digitaalerfgoed.poolparty.biz/globalise/282556e7-3928-4542-ad48-f0e47f1f0062	schaftbalie	mess tub		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden tub or barrel with iron hooping used aboard VOC ships for holding or serving food provisions, particularly mentioned in ship inventories alongside other ship's equipment like barrels and washing tubs. Made from planks and iron hooping, it was part of the standard equipment for ship's galleys and messes."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/e42980b0-8571-43fe-8e6b-69c5a620b845	kardoesstok	cartridge stick		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden tool used in artillery operations, likely for ramming cartridges into cannons or preparing ammunition. Consistently listed among military equipment and artillery goods alongside other cannon-related implements such as rammers, worm screws, and cartridge paper."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/ccba9c6c-1563-413c-9341-b1f547ab00e3	winkelknie	angle knee		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden structural reinforcement piece used in ship construction, specifically an angled knee bracket that connects and strengthens the joints between beams and frames in the hull or rigging of a vessel."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/9d29271f-f75a-439f-9990-f8fca1d3daa6	booghout	bow timber		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden structural component located at the bow (front) of a ship, positioned below or near the bowsprit and forepart of the vessel's hull. It was subject to damage from shipworm and required periodic replacement as part of ship maintenance and repair."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M010140&lemmodern=booghout		
https://digitaalerfgoed.poolparty.biz/globalise/616c87b9-9a90-48e1-a019-6e8fd68f4885	jagerpan	joist beam		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden structural beam used in construction, specifically mentioned in VOC documents in contexts of building materials and carpentry work. The term appears in inventories listing construction materials with associated quantities and measurements."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/b1c154d7-7666-4ef1-8743-7d329b2bbbf3	pakkast	packing case		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden storage case or chest used for packing, storing, and transporting various goods and materials in VOC operations. The term appears in contexts of warehouse storage, shipping cargo, and administrative packaging purposes."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/cd0c7440-cc64-4763-868f-5f2fc15e15ef	kneppel	club		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden stick, rod or club used as a weapon or implement. The term appears in VOC documents primarily in violent contexts describing beatings or attacks with heavy wooden implements."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M034118&lemmodern=kneppel		
https://digitaalerfgoed.poolparty.biz/globalise/f6c131a8-8708-4916-9121-57e3bf1aeed3	zunderstok	linstock		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden staff with a metal (typically copper) fitting used to hold a slow match for igniting cannons and artillery pieces. An essential tool in naval and military artillery operations, consistently listed among gunpowder equipment such as powder horns, cartridge implements, and cannon tools."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/26c9668b-1e58-4a6a-ac64-73eb47cc033c	korenschop	grain shovel		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden shovel used for handling grain, mentioned in VOC inventories as a simple wooden tool item. Also appears to refer to a grain storage facility or barn area in some Cape Colony contexts."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/a729afa4-a496-43e8-acb7-52d4ee7e5b34	molenroede	mill shaft		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden shaft or axle component used in the construction or operation of a sawmill, typically made from timber and transported along with other mill construction materials such as beams and round wood."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/01c84bb4-574e-4144-92d7-5b58da110962	roeiriem	oar		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden rowing implement used for propelling boats and sloops. Found in VOC inventories of vessels and fort equipment, sometimes fashioned from available wood when necessary."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M060421&lemmodern=roeiriem		
https://digitaalerfgoed.poolparty.biz/globalise/b76ee83f-38f1-4cef-8b43-dc86a5f0e7c1	braadspil	fire rail		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden rail or beam mounted on a ship's deck, typically fitted with iron bands and cleats (klampen), used to secure ropes and rigging. Based on evidence of repairs, replacements, and mentions of worn cleats and iron fittings, it was a crucial fixed deck fitting subject to wear from rope friction."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M011143&lemmodern=braadspil		
https://digitaalerfgoed.poolparty.biz/globalise/1c1c65a9-42ce-47d5-b4a9-64884b87b5fd	paal	pole		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden post or pole used in the execution or public punishment of criminals, to which convicted persons were bound during flogging, torture, or public display as part of judicial sentences in VOC colonial territories."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M051886&lemmodern=paal		
https://digitaalerfgoed.poolparty.biz/globalise/ed8541d9-8c21-4412-b639-51b45ae0539c	mortierstoel	mortar bed		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden platform or mounting structure used to support and stabilize a mortar (artillery piece) during firing. Part of artillery equipment regularly listed alongside mortars, gun carriages, ramparts, and other military hardware in VOC inventories."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/824f05de-5030-47d1-80ad-badb8397b302	duimsplank	inch plank		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden plank or board with a thickness measured in inches (duim), commonly one to two inches thick, used in shipbuilding and carpentry for construction purposes such as making platforms (peraas) or structural repairs."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/05bb4386-d33b-4207-90b5-0e221b350f27	tonnenplank	barrel stave		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden plank or board used in the construction of barrels and casks, essential for maritime trade and storage of goods during VOC operations"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/2bd1c99d-f627-4331-b35d-cb91a9857b7e	stuwageplank	stowage plank		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden plank or board used for stowing or securing cargo in a ship's hold, serving as dunnage or separation between different goods during maritime transport"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/1d52c9b0-a70c-4889-aef5-4dec2fa377de	timmerplank	timber plank		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden plank or board used for construction or carpentry purposes, particularly in shipbuilding and building construction"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/8730cfd0-47d7-42bb-9087-85bfe3736d8f	karveelplank	carvel plank		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden plank of specified dimensions used in shipbuilding, particularly for carvel-style hull construction. Listed among timber supplies and measured in duimen (inches) and voeten (feet) in VOC inventories."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M030646&lemmodern=karveelplank		
https://digitaalerfgoed.poolparty.biz/globalise/532d126f-e251-4197-9255-666a9e15da38	balkdeel	beam plank		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden plank of specific thickness, typically 1 to 2 inches (duim), used in ship construction and carpentry. Distinguished from other timber products like binten (beams) and regular deelen (deals) in VOC cargo lists."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/9708b9ee-6a98-486e-880b-955685173e07	houweeldissel	hoe shaft		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden or metal shaft component for a hoe, supplied from the workshop quarter as part of ship outfitting materials alongside construction tools and hardware."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/ba321fdf-8d6b-4f25-a817-80339d6ec5ec	wantjuffer	deadeye		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden or metal block with holes used in ship rigging to tension shrouds and stays. Recorded as ship equipment that could become unserviceable and require replacement, alongside blocks, lines, and other rigging components."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/b96acf90-bfbf-45e8-bfef-77cc128fa231	handjijnblok	hand line block		llm (claude-sonnet-4-5)	LLM-generated (authorities and/or corpus contexts)	"A wooden or metal block used in hand line fishing or rigging, likely a pulley block for rope or line handling on ships"	low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			not found	
https://digitaalerfgoed.poolparty.biz/globalise/75beb306-31a3-434c-81fd-f43d673ea95e	kruitmoude	powder mold		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	A wooden mold used for shaping or forming gunpowder charges or cartridges. Listed among military ammunition supplies and artillery equipment in VOC inventories.	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/06ff585d-3af7-4880-bec7-dddde038de44	takknie	tack knee		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden knee or bracket used in shipbuilding, specifically mentioned alongside other ship components like winkle knees and schouw knees. Used between ships according to specifications."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/ac51660e-1ebe-4f15-a530-1e77d835091a	kozijn	"door frame, window frame"		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden frame used for doors or windows in construction and carpentry work. Often mentioned in VOC documents in contexts of building repairs, fortifications, and carpentry materials, frequently appearing alongside timber, nails, and other construction materials."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M030715&lemmodern=kozijn		
https://digitaalerfgoed.poolparty.biz/globalise/1fc0ecfe-2196-489c-b84b-f4f8bc0acba1	schrootkoker	cartridge case		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden container used for storing gunpowder cartridges or grapeshot charges, typically specified by weight (e.g., 4 lb). These military supplies were filled or unfilled and used in artillery operations at VOC fortresses and posts."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/e7f09237-11bb-4705-b30f-563948f8c12e	kit	kit		Same as prefLabel_nl	Dutch label used verbatim	"A wooden container or small tub, typically used for storage or transport of various goods and provisions aboard VOC ships and in trading posts. Often mentioned with metal fittings or bands for reinforcement."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M032620&lemmodern=kit		
https://digitaalerfgoed.poolparty.biz/globalise/47204db5-1154-45f8-8c0d-cfb9f65a2b03	geweerkist	gun chest		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"A wooden chest or case used for storing and transporting firearms (muskets, grenadier guns) along with their accessories such as iron ramrods and bayonets. Based on VOC documents, these chests were kept on the half-deck of ships and were locked to prevent unauthorized access to weapons."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
